,CAS,NAME,SMILES
943,['96244-68-7'],ethyl 3-[[4-methyl-1-(3-methylbutylamino)-1-oxopentan-2-yl]carbamoyl]oxirane-2-carboxylate,CCOC(=O)C1C(O1)C(=O)NC(CC(C)C)C(=O)NCCC(C)C
944,['96247-27-7'],"ethenyl acetate;ethenyl 7,7-dimethyloctanoate;2-ethylhexyl prop-2-enoate",CCCCC(CC)COC(=O)C=C.CC(=O)OC=C.CC(C)(C)CCCCCC(=O)OC=C
945,['96247-28-8'],"ethenyl acetate;ethenyl 7,7-dimethyloctanoate;methyl 2-methylprop-2-enoate",CC(=C)C(=O)OC.CC(=O)OC=C.CC(C)(C)CCCCCC(=O)OC=C
946,['96294-08-5'],"hexanedioic acid;2,2,11-trimethyldodecane-1,3-diol",CC(C)CCCCCCCC(C(C)(C)CO)O.C(CCC(=O)O)CC(=O)O
947,['96294-11-0'],"[2-[(E)-heptadec-8-enyl]-4-methyl-5H-1,3-oxazol-4-yl]methanol;(Z)-octadec-9-enoic acid",CCCCCCCC/C=C/CCCCCCCC1=NC(CO1)(C)CO.CCCCCCCC/C=C\CCCCCCCC(=O)O
948,['96311-27-2'],2-butoxyethyl 4-hydroxy-2-methylidenebutanoate;2-ethylhexyl prop-2-enoate;prop-2-enoic acid,CCCCC(CC)COC(=O)C=C.CCCCOCCOC(=O)C(=C)CCO.C=CC(=O)O
949,['96317-90-7'],"N'-[2-[2-(2-aminoethylamino)ethylamino]ethyl]ethane-1,2-diamine;N'-(2-aminoethyl)ethane-1,2-diamine;hexanedioic acid",C(CCC(=O)O)CC(=O)O.C(CNCCN)N.C(CNCCNCCNCCN)N
950,['96328-89-1'],"dec-1-ene;[2-(hydroxymethyl)-3-(3-sulfanylpropanoyloxy)-2-(3-sulfanylpropanoyloxymethyl)propyl] 3-sulfanylpropanoate;[3-(3-sulfanylpropanoyloxy)-2,2-bis(3-sulfanylpropanoyloxymethyl)propyl] 3-sulfanylpropanoate",CCCCCCCCC=C.C(CS)C(=O)OCC(CO)(COC(=O)CCS)COC(=O)CCS.C(CS)C(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS
951,['96346-76-8'],(E)-2-methylhex-4-en-3-ol,C/C=C/C(C(C)C)O
952,['96446-43-4'],7-ethyl-2-methylundec-5-en-4-one,CCCCC(CC)C=CC(=O)CC(C)C
953,['96508-09-7'],"(4E,6E)-7,11-dimethyldodeca-4,6,10-trien-3-one;propan-2-one;(E)-4-(2,6,6-trimethylcyclohex-2-en-1-yl)but-3-en-2-one",CCC(=O)/C=C/C=C(\C)/CCC=C(C)C.CC1=CCCC(C1/C=C/C(=O)C)(C)C.CC(=O)C
954,['96607-23-7'],fluoro nitrite,N(=O)OF
955,['96611-22-2'],"butane-1,4-diol;dodecanedioic acid;hexanedioic acid",C(CCCCCC(=O)O)CCCCC(=O)O.C(CCC(=O)O)CC(=O)O.C(CCO)CO
956,['96721-08-3'],None,None
957,['96740-99-7'],"3,3-difluorodioxirane",C1(OO1)(F)F
958,['96801-44-4'],None,None
959,['96806-34-7'],3-(2-chloroethyl)-1-(2-hydroxyethyl)-1-nitrosourea,C(CCl)NC(=O)N(CCO)N=O
960,['96806-35-8'],3-(2-chloroethyl)-1-(2-hydroxypropyl)-1-nitrosourea,CC(CN(C(=O)NCCCl)N=O)O
961,['96938-06-6'],(2R)-2-tridecyloxirane,CCCCCCCCCCCCC[C@@H]1CO1
962,['96943-88-3'],2-chloro-1-azabicyclo[2.2.2]octane,C1CN2CCC1CC2Cl
963,['96992-71-1'],O-[(E)-3-chloroprop-2-enyl]hydroxylamine;hydrochloride,C(/C=C/Cl)ON.Cl
964,['97073-23-9'],1-piperidin-2-ylpropan-1-one,CCC(=O)C1CCCCN1
965,['97229-07-7'],"1,4-dichlorocubane",C12C3C4C1(C5C2C3(C45)Cl)Cl
966,['97229-08-8'],"1,4-diiodocubane",C12C3C4C1(C5C2C3(C45)I)I
967,['97253-51-5'],"tetracyclo[6.2.1.13,6.02,7]dodeca-2(7),4,9-triene",C1C2C=CC1C3=C2C4CC3C=C4
968,['97384-47-9'],"2-ethenyl-2,5-dimethylhex-4-enenitrile",CC(=CCC(C)(C=C)C#N)C
969,['97404-08-5'],2-[2-[2-[2-[2-(8-methylnonoxy)ethoxy]ethoxy]ethoxy]ethoxy]ethanol,CC(C)CCCCCCCOCCOCCOCCOCCOCCO
970,['97551-34-3'],iodosylmethane,CI=O
971,['97551-98-9'],1-methoxy-3-methylidenecyclohexane,COC1CCCC(=C)C1
972,['97628-11-0'],"tricyclo[4.2.2.02,5]decane-3,4-dione",C1CC2CCC1C3C2C(=O)C3=O
973,['97812-31-2'],3-[dimethylamino(methyl)amino]propanenitrile,CN(C)N(C)CCC#N
974,['97953-23-6'],"ethyl 2-ethyl-5-methyl-2,3-dihydrofuran-4-carboxylate",CCC1CC(=C(O1)C)C(=O)OCC
975,['98015-53-3'],"1,2,2,2-tetrachloroethyl carbonochloridate",C(C(Cl)(Cl)Cl)(OC(=O)Cl)Cl
976,['98028-64-9'],1-ethyl-1-[(1-ethylcyclohexyl)methyl]cyclohexane,CCC1(CCCCC1)CC2(CCCCC2)CC
977,['98072-20-9'],magnesium;3-methylbutan-1-olate;chloride,CC(C)CC[O-].[Mg+2].[Cl-]
978,['98127-90-3'],"3,3,6,6,9,9,12,12,15,15,18,18-dodecamethylcyclooctadeca-1,4,7,10,13,16-hexayne",CC1(C#CC(C#CC(C#CC(C#CC(C#CC(C#C1)(C)C)(C)C)(C)C)(C)C)(C)C)C
979,['98190-85-3'],methyl (2S)-3-bromo-2-methylpropanoate,C[C@H](CBr)C(=O)OC
980,['98203-44-2'],"(3S,7aR)-7a-methyl-3-propan-2-yl-2,3,6,7-tetrahydropyrrolo[2,1-b][1,3]oxazol-5-one",CC(C)[C@H]1CO[C@]2(N1C(=O)CC2)C
981,['98225-48-0'],"2-[[(1S,3R,4S,6S,8R,10R,12S,16R,18S,20R,22S,24Z,27R,29S,33R,35S,37R,39R,41S,42S,44R,46S,48R,49Z)-41-hydroxy-4,8,10-trimethyl-14-oxo-2,7,13,17,21,28,34,38,43,47-decaoxadecacyclo[25.24.0.03,22.06,20.08,18.012,16.029,48.033,46.035,44.037,42]henpentaconta-24,49-dien-39-yl]methyl]prop-2-enal",C[C@@H]1C[C@H]2[C@@H](CC(=O)O2)O[C@H]3C[C@@H]4[C@H](C[C@@H]([C@@H]5[C@@H](O4)C/C=C\C[C@@H]6[C@@H](O5)C/C=C\[C@@H]7[C@@H](O6)CCC[C@@H]8[C@@H](O7)C[C@@H]9[C@@H](O8)C[C@@H]2[C@@H](O9)[C@H](C[C@H](O2)CC(=C)C=O)O)C)O[C@@]3(C1)C
982,['98230-14-9'],"hexacyclo[5.4.1.02,6.03,10.04,8.09,12]dodecane-5,11-dione",C12C3C4C1C5C6C4C(=O)C3C6C2C5=O
983,['98573-25-2'],"(4,4,5,5,6,6,7,7,7-nonafluoro-2-hydroxyheptyl) prop-2-enoate",C=CC(=O)OCC(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O
984,['98593-79-4'],"3-acetyl-5-hydroxy-4,5-dimethyl-1H-pyrrol-2-one",CC1=C(C(=O)NC1(C)O)C(=O)C
985,['98677-91-9'],"2-propan-2-yloxycyclohexa-1,3-diene",CC(C)OC1=CCCC=C1
986,['98677-92-0'],"2-pentan-3-yloxycyclohexa-1,3-diene",CCC(CC)OC1=CCCC=C1
987,['98677-93-1'],"1-pentan-3-yloxycyclohexa-1,4-diene",CCC(CC)OC1=CCC=CC1
988,['98677-95-3'],"2-methoxycyclohepta-1,3-diene",COC1=CCCCC=C1
989,['98677-97-5'],"3-methoxy-1-methylcyclohexa-1,3-diene",CC1=CC(=CCC1)OC
990,['98677-98-6'],"3-methoxy-1,5-dimethylcyclohexa-1,3-diene",CC1CC(=CC(=C1)OC)C
991,['98705-35-2'],"2,7-ditert-butyl-4-methyl-2,3-dihydrothiepine",CC1=CC=C(SC(C1)C(C)(C)C)C(C)(C)C
992,['98800-90-9'],"(1,2-dimethyl-3-prop-1-en-2-ylcyclopentyl) propanoate",CCC(=O)OC1(CCC(C1C)C(=C)C)C
993,['98803-07-7'],1-ethyl-1-[1-(1-ethylcyclohexyl)ethyl]cyclohexane,CCC1(CCCCC1)C(C)C2(CCCCC2)CC
994,['98803-61-3'],"1,1,2,2,3,3-hexaethylcyclohexane",CCC1(CCCC(C1(CC)CC)(CC)CC)CC
995,['98841-69-1'],nonyl heptanoate,CCCCCCCCCOC(=O)CCCCCC
996,['98944-42-4'],"1,1,1-trimethoxy-2-methylbutane",CCC(C)C(OC)(OC)OC
997,['98952-13-7'],"1,4-diethyl-2-methylpiperazine",CCN1CCN(C(C1)C)CC
998,['98955-27-2'],[4-(methoxymethyl)cyclohexyl]methanol,COCC1CCC(CC1)CO
999,['99089-17-5'],1-methyl-azacyclododecan-2-one,CN1CCCCCCCCCCC1=O
1000,['99129-21-2'],2-[(E)-N-[(E)-3-chloroprop-2-enoxy]-C-ethylcarbonimidoyl]-5-(2-ethylsulfanylpropyl)-3-hydroxycyclohex-2-en-1-one,CC/C(=N\OC/C=C/Cl)/C1=C(CC(CC1=O)CC(C)SCC)O
1001,['99148-55-7'],"3,9-diethyltridecan-6-one",CCCCC(CC)CCC(=O)CCC(CC)CC
1002,['99148-56-8'],"3,9-diethyltridec-7-en-6-one",CCCCC(CC)C=CC(=O)CCC(CC)CC
1003,['99152-10-0'],2-[[(2R)-2-acetamido-3-methylbutanoyl]-nitrosoamino]acetic acid,CC(C)[C@H](C(=O)N(CC(=O)O)N=O)NC(=O)C
1004,['99328-46-8'],5-methylhept-1-en-4-ol,CCC(C)C(CC=C)O
1005,['99343-89-2'],2-ethylhexyl prop-2-enoate;methyl prop-2-enoate;3-prop-2-enoyloxypropanoic acid,CCCCC(CC)COC(=O)C=C.COC(=O)C=C.C=CC(=O)OCCC(=O)O
1006,['99392-65-1'],"azepan-2-one;butane-1,4-diamine;hexanedioic acid",C1CCC(=O)NCC1.C(CCC(=O)O)CC(=O)O.C(CCN)CN
1007,['99446-75-0'],None,None
1008,['99520-32-8'],"(5S,6R)-5-[(R)-[(2S)-5,6-dihydroxy-1,4-dioxan-2-yl]-hydroxymethyl]-6-(hydroxymethyl)-1,4-dioxane-2,3-diol",C1[C@H](OC(C(O1)O)O)[C@H]([C@H]2[C@H](OC(C(O2)O)O)CO)O
1009,['99636-32-5'],(2S)-1-methoxypropan-2-amine,C[C@@H](COC)N
1010,['99743-21-2'],"8-(4,5-dihydroxy-4,6-dimethyloxan-2-yl)oxy-19-[[5-(4,5-dihydroxy-4,6-dimethyloxan-2-yl)oxy-4-hydroxy-4,6-dimethyloxan-2-yl]oxy-methoxymethyl]-10,13-dihydroxy-6,17-dimethoxy-3-methylspiro[16,20,22-trioxahexacyclo[17.2.1.02,15.05,14.07,12.017,21]docosa-2(15),3,5(14),6,12-pentaene-18,2'-oxirane]-11-one",CC1C(C(CC(O1)OC2CC(C(=O)C3=C(C4=C(C=C(C5=C4OC6(C7C5OC(C68CO8)(O7)C(OC)OC9CC(C(C(O9)C)OC1CC(C(C(O1)C)O)(C)O)(C)O)OC)C)C(=C23)OC)O)O)(C)O)O
1011,['99799-10-7'],3-methoxycyclohexane-1-carboxylic acid,COC1CCCC(C1)C(=O)O
1012,['99814-12-7'],"4-[[(2R,3aS,3bS,5aS,6R,8aS,8bR,10aS)-2-(3-carboxypropanoyloxy)-2,6-diethynyl-3a,5a-dimethyl-1,3,3b,4,5,7,8,8a,8b,9,10,10a-dodecahydroindeno[5,4-e]inden-6-yl]oxy]-4-oxobutanoic acid",C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)OC(=O)CCC(=O)O)CC[C@@H]4[C@@]3(C[C@](C4)(C#C)OC(=O)CCC(=O)O)C
1013,['99814-65-0'],pentadec-1-en-3-ol,CCCCCCCCCCCCC(C=C)O
1014,['99838-33-2'],8-methyl-3-methylidene-8-azabicyclo[3.2.1]octane,CN1C2CCC1CC(=C)C2
1015,['99916-30-0'],"N,N-dimethyl-2-pentylnonan-1-amine",CCCCCCCC(CCCCC)CN(C)C
1016,['99924-46-6'],"2-hydroxyacetic acid;pyridine;1,3,5,7-tetrazatricyclo[3.3.1.13,7]decane",C1N2CN3CN1CN(C2)C3.C1=CC=NC=C1.C(C(=O)O)O
1017,['100042-81-7'],2-isocyanatoethyl 2-methylprop-2-enoate;methyl 2-methylprop-2-enoate,CC(=C)C(=O)OC.CC(=C)C(=O)OCCN=C=O
1018,['100098-21-3'],"1,7-diazabicyclo[5.3.1]undecane",C1CCN2CCCN(C2)CC1
1019,['100098-22-4'],"1,8-diazabicyclo[6.3.1]dodecane",C1CCCN2CCCN(C2)CC1
1020,['100098-23-5'],"1,5-diazatricyclo[4.2.2.22,5]dodecane",C1CN2CCC1N3CCC2CC3
1021,['100144-29-4'],4-cyclopentylbut-3-yn-2-ol,CC(C#CC1CCCC1)O
1022,['100182-47-6'],"4-methyl-2,3-dihydrothiophene",CC1=CSCC1
1023,['100207-07-6'],,CC(C)(C)C=C=CBr
1024,['100243-39-8'],(3S)-pyrrolidin-3-ol,C1CNC[C@H]1O
1025,['100347-96-4'],"(1S,6R,7R)-1-methyl-7-(3-oxobutyl)-4-propan-2-ylidenebicyclo[4.1.0]heptan-3-one",CC(=C1C[C@@H]2[C@H]([C@@]2(CC1=O)C)CCC(=O)C)C
1026,['100365-71-7'],None,None
1027,['100524-60-5'],2-but-3-en-2-yloxyethanol,CC(C=C)OCCO
1028,['100684-91-1'],None,None
1029,['100700-20-7'],4-[cyano(nitroso)amino]butanamide,C(CC(=O)N)CN(C#N)N=O
1030,['100700-29-6'],methyl 4-[4-acetyloxybutyl(nitroso)amino]butanoate,CC(=O)OCCCCN(CCCC(=O)OC)N=O
1031,['100762-52-5'],None,None
1032,['100912-15-0'],3-methyltridec-1-yn-3-ol,CCCCCCCCCCC(C)(C#C)O
1033,['101012-97-9'],N-tridecyltridecan-1-amine,CCCCCCCCCCCCCNCCCCCCCCCCCCC
1034,['101074-13-9'],"1,3,5,7-tetramethyl-1,3,5,7-tetrazocane-2,6-dione",CN1CN(C(=O)N(CN(C1=O)C)C)C
1035,['101200-52-6'],"1-(1,2-dimethyl-4-propan-2-yl-2-bicyclo[2.2.2]oct-5-enyl)ethanone",CC(C)C12CCC(C=C1)(C(C2)(C)C(=O)C)C
1036,['101357-36-2'],"2,2-bis(hydroxymethyl)propane-1,3-diol;butane-1,2,3,4-tetracarboxylic acid;3-hydroxy-2,2-dimethyl-3-(1,2,2,6,6-pentamethylpiperidin-4-yl)propanal",CC1(CC(CC(N1C)(C)C)C(C(C)(C)C=O)O)C.C(C(C(CC(=O)O)C(=O)O)C(=O)O)C(=O)O.C(C(CO)(CO)CO)O
1037,['101357-37-3'],"2,2-bis(hydroxymethyl)propane-1,3-diol;butane-1,2,3,4-tetracarboxylic acid;3-hydroxy-2,2-dimethyl-3-(2,2,6,6-tetramethylpiperidin-4-yl)propanal",CC1(CC(CC(N1)(C)C)C(C(C)(C)C=O)O)C.C(C(C(CC(=O)O)C(=O)O)C(=O)O)C(=O)O.C(C(CO)(CO)CO)O
1038,['101398-58-7'],"N'-[2-(dimethylamino)ethyl]-N,N-dimethylmethanimidamide",CN(C)CCN=CN(C)C
1039,['101550-37-2'],N-tert-butylprop-2-enamide;prop-2-enoic acid,CC(C)(C)NC(=O)C=C.C=CC(=O)O
1040,['101555-40-2'],"8-methoxy-1,2,3,4,4a,5,6,8a-octahydronaphthalene",COC1=CCCC2C1CCCC2
1041,['101555-41-3'],"8-methoxy-1,2,3,4,4a,5,6,7-octahydronaphthalene",COC1=C2CCCCC2CCC1
1042,['101652-13-5'],(E)-1-bromo-3-isocyanatoprop-1-ene,C(/C=C/Br)N=C=O
1043,['101831-59-8'],"1-(3,5-dimethyl-4-nitrosopiperazin-1-yl)ethanone",CC1CN(CC(N1N=O)C)C(=O)C
1044,['101913-96-6'],6-[cyano(nitroso)amino]-2-hydroxyhexanamide,C(CCN(C#N)N=O)CC(C(=O)N)O
1045,['101976-64-1'],nitramido acetate,CC(=O)ON[N+](=O)[O-]
1046,['102071-44-3'],"1-(4,5-dihydro-1,3-oxazol-2-yl)-2,2,6,6-tetramethylpiperidin-4-amine",CC1(CC(CC(N1C2=NCCO2)(C)C)N)C
1047,['102096-60-6'],"[(3R)-4,4-dimethyl-2-oxooxolan-3-yl] prop-2-enoate",CC1(COC(=O)[C@@H]1OC(=O)C=C)C
1048,['102107-90-4'],2-(ethyldisulfanyl)-2-methylpropane,CCSSC(C)(C)C
1049,['102145-82-4'],"(E)-1,1,1-trifluoro-4-methoxypent-3-en-2-one",C/C(=C\C(=O)C(F)(F)F)/OC
1050,['102155-34-0'],"7,8-dipropyltetradecane",CCCCCCC(CCC)C(CCC)CCCCCC
1051,['102286-63-5'],None,None
1052,['102286-65-7'],"2,2-dimethylpropane-1,3-diol;oxiran-2-ylmethyl 7,7-dimethyloctanoate",CC(C)(C)CCCCCC(=O)OCC1CO1.CC(C)(CO)CO
1053,['102308-32-7'],"tert-butyl (4S)-4-formyl-2,2-dimethyl-1,3-oxazolidine-3-carboxylate",CC1(N([C@@H](CO1)C=O)C(=O)OC(C)(C)C)C
1054,['102322-85-0'],"(2S,3S)-1,2,4,4-tetramethyl-3-prop-1-en-2-yloxybicyclo[3.1.1]heptane",C[C@@H]1[C@@H](C(C2CC1(C2)C)(C)C)OC(=C)C
1055,['102340-97-6'],"tetracyclo[6.2.1.13,6.02,7]dodeca-2(7),4-diene",C1CC2CC1C3=C2C4CC3C=C4
1056,['102418-06-4'],"2-[(4R,5S,6S,7R,9R,10R,11E,13E,16R)-6-[(2S,3R,4S,5S,6R)-4-(dimethylamino)-3,5-dihydroxy-6-methyloxan-2-yl]oxy-10-[(2R,5S,6R)-5-(dimethylamino)-6-methyloxan-2-yl]oxy-4-hydroxy-5-methoxy-9,16-dimethyl-2-oxo-1-oxacyclohexadeca-11,13-dien-7-yl]acetaldehyde",C[C@@H]1C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O)N(C)C)O)CC=O)C)O[C@H]3CC[C@@H]([C@H](O3)C)N(C)C
1057,['102505-08-8'],"(2S,3S,5R,6R)-6-[[(3S,4S,6aR,6bS,8R,8aR,9R,10R,14bR)-9-acetyloxy-8-hydroxy-4,8a-bis(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-10-(2-methylbut-2-enoyloxy)-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-4-hydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxane-2-carboxylic acid;2-[bis(2-hydroxyethyl)amino]ethanol",CC=C(C)C(=O)O[C@H]1[C@@H]([C@@]2([C@@H](C[C@@]3(C(=CCC4[C@]3(CCC5[C@@]4(CC[C@@H]([C@]5(C)CO)O[C@H]6[C@@H](C([C@@H]([C@H](O6)C(=O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O)O)O[C@H]8[C@@H]([C@H]([C@@H](CO8)O)O)O)C)C)C2CC1(C)C)C)O)CO)OC(=O)C.C(CO)N(CCO)CCO
1058,['102575-25-7'],"tricyclo[5.1.0.02,8]oct-4-ene",C1C=CCC2C3C1C23
1059,['102575-26-8'],"tricyclo[5.1.0.02,8]oct-3-ene",C1CC2C3C2C3C=C1
1060,['102584-88-3'],5-[cyano(nitroso)amino]-2-hydroxypentanamide,C(CC(C(=O)N)O)CN(C#N)N=O
1061,['102606-35-9'],"bicyclo[3.2.2]nona-6,8-diene-6,7-dicarbonitrile",C1CC2C=CC(C1)C(=C2C#N)C#N
1062,['102608-53-7'],None,None
1063,['102612-69-1'],2-methoxyethyl prop-2-eneperoxoate,COCCOOC(=O)C=C
1064,['102616-54-6'],None,None
1065,['102616-56-8'],"N,N-bis(prop-2-enyl)cyclohexanamine;prop-2-enamide;hydrochloride",C=CCN(CC=C)C1CCCCC1.C=CC(=O)N.Cl
1066,['102736-13-0'],"2-chloro-2,6-dimethyloctane",CCC(C)CCCC(C)(C)Cl
1067,['102745-35-7'],"2,2,9,9-tetramethyldec-5-en-3,7-diyne",CC(C)(C)C#CC=CC#CC(C)(C)C
1068,['102900-04-9'],hexanedioic acid;octadecan-1-amine,CCCCCCCCCCCCCCCCCCN.CCCCCCCCCCCCCCCCCCN.C(CCC(=O)O)CC(=O)O
1069,['102965-45-7'],None,None
1070,['103021-43-8'],"3,11-dimethyl-3,11-diazatetracyclo[6.3.0.02,6.05,9]undecane",CN1CC2C3C1C4C(C3)C2CN4C
1071,['103021-44-9'],"1,10-diazapentacyclo[5.4.1.02,6.03,10.04,8]dodecane",C1C2C3CN4C2C5C1C3CN5C4
1072,['103072-21-5'],None,None
1073,['103128-76-3'],"(1R,2S,4S)-2-(chloromethoxy)-4-methyl-1-propan-2-ylcyclohexane",C[C@H]1CC[C@@H]([C@H](C1)OCCl)C(C)C
1074,['103185-26-8'],"1-(3,3-dimethylbut-1-ynyl)adamantane",CC(C)(C)C#CC12CC3CC(C1)CC(C3)C2
1075,['103404-57-5'],"heptane-1,2,3-triol",CCCCC(C(CO)O)O
1076,['103434-09-9'],1-isocyanobicyclo[2.2.1]heptane,[C-]#[N+]C12CCC(C1)CC2
1077,['103443-54-5'],,C1CO1.C(C(CO)O)O.C(=O)=O
1078,['103513-09-3'],None,None
1079,['103549-34-4'],methyl 2-chloroadamantane-1-carboxylate,COC(=O)C12CC3CC(C1)CC(C3)C2Cl
1080,['103549-35-5'],methyl 3-chloroadamantane-1-carboxylate,COC(=O)C12CC3CC(C1)CC(C3)(C2)Cl
1081,['103549-36-6'],methyl 2-methoxyadamantane-1-carboxylate,COC1C2CC3CC(C2)CC1(C3)C(=O)OC
1082,['103549-37-7'],methyl 3-methoxyadamantane-1-carboxylate,COC(=O)C12CC3CC(C1)CC(C3)(C2)OC
1083,['103554-13-8'],None,None
1084,['103582-42-9'],2-(1-methoxyethenyl)bicyclo[2.2.1]heptane,COC(=C)C1CC2CCC1C2
1085,['103582-44-1'],(2Z)-2-(1-methoxyethylidene)bicyclo[2.2.1]heptane,C/C(=C/1\CC2CCC1C2)/OC
1086,['103582-46-3'],5-(1-methoxyethenyl)bicyclo[2.2.1]hept-2-ene,COC(=C)C1CC2CC1C=C2
1087,['103582-48-5'],5-(1-methoxyethylidene)bicyclo[2.2.1]hept-2-ene,CC(=C1CC2CC1C=C2)OC
1088,['103582-50-9'],"3-(1-methoxyethenyl)tricyclo[2.2.1.02,6]heptane",COC(=C)C1C2CC3C1C3C2
1089,['103582-51-0'],"3-(1-methoxyethylidene)tricyclo[2.2.1.02,6]heptane",CC(=C1C2CC3C1C3C2)OC
1090,['103619-06-3'],None,None
1091,['103831-11-4'],pyrrolidin-3-amine;dihydrochloride,C1CNCC1N.Cl.Cl
1092,['103834-29-3'],1-methyl-4-propan-2-yl-7-oxabicyclo[2.2.1]heptan-2-ol,CC(C)C12CCC(O1)(C(C2)O)C
1093,['103837-35-0'],"3-[2-(3-hydroxypropoxy)propoxy]propan-1-ol;5-isocyanato-5-[(1-isocyanatocyclohexa-2,4-dien-1-yl)methyl]cyclohexa-1,3-diene",CC(COCCCO)OCCCO.C1C=CC=CC1(CC2(CC=CC=C2)N=C=O)N=C=O
1094,['103837-45-2'],"5-isocyanato-5-[(1-isocyanatocyclohexa-2,4-dien-1-yl)methyl]cyclohexa-1,3-diene;2-methyloxirane;oxirane;propane-1,2-diol",CC1CO1.CC(CO)O.C1CO1.C1C=CC=CC1(CC2(CC=CC=C2)N=C=O)N=C=O
1095,['103842-92-8'],None,None
1096,['103849-43-0'],"butane-1,3-diol;2,2-dimethylpropane-1,3-diol;hexanedioic acid",CC(CCO)O.CC(C)(CO)CO.C(CCC(=O)O)CC(=O)O
1097,['103893-10-3'],1-nitrosoimidazolidin-2-one,C1CN(C(=O)N1)N=O
1098,['103905-52-8'],but-1-en-3-yn-2-ol,C=C(C#C)O
1099,['103905-53-9'],"cyclopenta-1,3-dien-1-ol",C1C=CC=C1O
1100,['103905-54-0'],"cyclopenta-1,4-dien-1-ol",C1C=CC(=C1)O
1101,['103985-40-6'],"(2,4,4-trimethylcyclohexen-1-yl)methanol",CC1=C(CCC(C1)(C)C)CO
1102,['104013-09-4'],3-ethenylbicyclo[2.2.1]hept-5-en-2-ol,C=CC1C2CC(C1O)C=C2
1103,['104133-72-4'],1-[(2-methylpropan-2-yl)oxy]pentadecane,CCCCCCCCCCCCCCCOC(C)(C)C
1104,['104195-80-4'],"(2S,3S)-2-amino-3-methoxybutanoic acid",C[C@@H]([C@@H](C(=O)O)N)OC
1105,['104321-62-2'],"ethyl (E)-3-[(4R)-2,2-dimethyl-1,3-dioxolan-4-yl]prop-2-enoate",CCOC(=O)/C=C/[C@@H]1COC(O1)(C)C
1106,['104404-17-3'],"N-[(E,2S,3R)-1,3-dihydroxyoctadec-4-en-2-yl]octadecanamide",CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@@H](/C=C/CCCCCCCCCCCCC)O
1107,['104513-12-4'],None,None
1108,['104534-96-5'],"bis(2,2,2-trifluoroethyl) 2-methylidenebutanedioate",C=C(CC(=O)OCC(F)(F)F)C(=O)OCC(F)(F)F
1109,['104598-80-3'],"1,1-dimethoxy-3-methylidenecyclohexane",COC1(CCCC(=C)C1)OC
1110,['104598-81-4'],"7-methylidene-1,4-dioxaspiro[4.5]decane",C=C1CCCC2(C1)OCCO2
1111,['104766-62-3'],"1-[4-(1-hydroxycyclopentyl)buta-1,3-diynyl]cyclopentan-1-ol",C1CCC(C1)(C#CC#CC2(CCCC2)O)O
1112,['104857-88-7'],"methyl 4,4,5,5,5-pentafluoro-3-oxopentanoate",COC(=O)CC(=O)C(C(F)(F)F)(F)F
1113,['104870-56-6'],"(1S,2R,5S)-5-methyl-2-prop-1-en-2-ylcyclohexan-1-ol",C[C@H]1CC[C@@H]([C@H](C1)O)C(=C)C
1114,['104883-33-2'],"bis(2,2,2-trifluoroethyl) propanedioate",C(C(=O)OCC(F)(F)F)C(=O)OCC(F)(F)F
1115,['104910-78-3'],"hexa-1,5-diene-3,4-dione",C=CC(=O)C(=O)C=C
1116,['104987-11-3'],"(1R,9S,12S,13R,14S,17R,18E,21S,23S,24R,25S,27R)-1,14-dihydroxy-12-[(E)-1-[(1R,3R,4R)-4-hydroxy-3-methoxycyclohexyl]prop-1-en-2-yl]-23,25-dimethoxy-13,19,21,27-tetramethyl-17-prop-2-enyl-11,28-dioxa-4-azatricyclo[22.3.1.04,9]octacos-18-ene-2,3,10,16-tetrone",C[C@@H]1C[C@@H]([C@@H]2[C@H](C[C@H]([C@@](O2)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@@H]([C@H](CC(=O)[C@@H](/C=C(/C1)\C)CC=C)O)C)/C(=C/[C@@H]4CC[C@H]([C@@H](C4)OC)O)/C)O)C)OC)OC
1117,['105030-48-6'],"buta-1,3-diene;1,3,5-tris(prop-2-enyl)-1,3,5-triazinane-2,4,6-trione",C=CCN1C(=O)N(C(=O)N(C1=O)CC=C)CC=C.C=CC=C
1118,['105090-34-4'],"2,7-diazatetracyclo[6.2.1.13,6.02,7]dodecane",C1CC2CC1N3N2C4CCC3C4
1119,['105311-65-7'],None,None
