,Column1,Name,SMILES,A,B,C,Tmin,Tmax,No.C,Atom,Count Unique Atom,Pass Screen,Atom2,Func. Group
1958,4185,"3,4-Diethyl-2-methylhexane",CCC(CC)C(CC)C(C)C,20.042874967817603,3126.933582136844,-85.0,452,452,11,"[1, 6]",2,True,CH,alkane
1959,4186,"4,4-Diethyl-2-methylhexane",CCC(CC)(CC)CC(C)C,20.042874967817603,3126.933582136844,-85.0,452,452,11,"[1, 6]",2,True,CH,alkane
1960,4187,"3,4-Diethyl-3-methylhexane",CCC(CC)C(C)(CC)CC,19.93932771618566,3147.8180289303,-85.0,459,459,11,"[1, 6]",2,True,CH,alkane
1961,4188,"3,3-Diethyl-4-methylhexane",CCC(C)C(CC)(CC)CC,19.955837251302427,3187.698802740957,-85.0,463,463,11,"[1, 6]",2,True,CH,alkane
1962,4189,"3-Ethyl-2,2,3-trimethylhexane",CCCC(C)(CC)C(C)(C)C,19.841582978988065,3126.634246074755,-80.15,456,456,11,"[1, 6]",2,True,CH,alkane
1963,4190,"4-Ethyl-2,2,3-trimethylhexane",CCC(CC)C(C)C(C)(C)C,20.017132066477927,3158.663204718302,-77.15,449,449,11,"[1, 6]",2,True,CH,alkane
1964,4191,"3-Ethyl-2,2,4-trimethylhexane",CCC(C)C(CC)C(C)(C)C,20.01319464596891,3148.716037116568,-77.15,448,448,11,"[1, 6]",2,True,CH,alkane
1965,4192,"4-Ethyl-2,2,4-trimethylhexane",CCC(C)(CC)CC(C)(C)C,19.86665813065077,3111.022719144255,-78.15,451,451,11,"[1, 6]",2,True,CH,alkane
1966,4193,"3-Ethyl-2,2,5-trimethylhexane",CCC(CC(C)C)C(C)(C)C,20.03955924528369,3132.9433292295585,-75.15,443,443,11,"[1, 6]",2,True,CH,alkane
1967,4194,"4-Ethyl-2,2,5-trimethylhexane",CCC(CC(C)(C)C)C(C)C,19.933778486111542,3077.197744128173,-73.15,439,439,11,"[1, 6]",2,True,CH,alkane
1968,4195,"4-Ethyl-2,3,3-trimethylhexane",CCC(CC)C(C)(C)C(C)C,19.97672169809588,3177.429273226204,-80.15,456,456,11,"[1, 6]",2,True,CH,alkane
1969,4196,"3-Ethyl-2,3,4-trimethylhexane",CCC(C)C(C)(CC)C(C)C,19.94782425517881,3183.415994467988,-82.15,460,460,11,"[1, 6]",2,True,CH,alkane
1970,4197,"4-Ethyl-2,3,4-trimethylhexane",CCC(C)(CC)C(C)C(C)C,19.97672169809588,3177.429273226204,-80.15,456,456,11,"[1, 6]",2,True,CH,alkane
1971,4198,"3-Ethyl-2,3,5-trimethylhexane",CCC(C)(CC(C)C)C(C)C,20.017132066477927,3158.663204718302,-77.15,449,449,11,"[1, 6]",2,True,CH,alkane
1972,4199,"3-Ethyl-2,4,5-trimethylhexane",CCC(C(C)C)C(C)C(C)C,20.133758001438075,3202.0439078703102,-78.15,450,450,11,"[1, 6]",2,True,CH,alkane
1973,4200,"3-Ethyl-2,4,4-trimethylhexane",CCC(C(C)C)C(C)(C)CC,20.00221131507533,3161.5874877864044,-78.15,451,451,11,"[1, 6]",2,True,CH,alkane
1974,4201,"3-Ethyl-3,4,4-trimethylhexane",CCC(C)(C)C(C)(CC)CC,19.75947279457189,3112.220063392612,-85.15,463,463,11,"[1, 6]",2,True,CH,alkane
1975,4202,"2,2,3,3,4-Pentamethylhexane",CCC(C)C(C)(C)C(C)(C)C,19.785607135377376,3113.831872957708,-80.15,457,457,11,"[1, 6]",2,True,CH,alkane
1976,4203,"2,2,3,3,5-Pentamethylhexane",CC(C)CC(C)(C)C(C)(C)C,19.83403049988304,3078.09575231444,-76.15,447,447,11,"[1, 6]",2,True,CH,alkane
1977,4204,"2,2,3,4,4-Pentamethylhexane",CCC(C)(C)C(C)C(C)(C)C,19.771446237055464,3116.7561560258105,-81.15,459,459,11,"[1, 6]",2,True,CH,alkane
1978,4205,"2,2,3,4,5-Pentamethylhexane",CC(C)C(C)C(C)C(C)(C)C,19.971978372804315,3133.426872099087,-76.15,447,447,11,"[1, 6]",2,True,CH,alkane
1979,4206,"2,3,3,4,4-Pentamethylhexane",CCC(C)(C)C(C)(C)C(C)C,19.775291554160766,3126.450039267316,-81.15,460,460,11,"[1, 6]",2,True,CH,alkane
1980,4207,"2,2,4-Trimethyl-3-(1-methylethyl)pentane",CC(C)C(C(C)C)C(C)(C)C,20.02523716600527,3144.6865132038283,-73.15,443,443,11,"[1, 6]",2,True,CH,alkane
1981,4208,"2,3,4-Trimethyl-3-(1-methylethyl)pentane",CC(C)C(C)(C(C)C)C(C)C,20.160882453833548,3263.93739516999,-81.15,459,459,11,"[1, 6]",2,True,CH,alkane
1982,4209,"3,3-Diethyl-2,4-dimethylpentane",CCC(CC)(C(C)C)C(C)C,19.987797132393183,3191.336887187888,-85.0,462,462,11,"[1, 6]",2,True,CH,alkane
1983,4210,"3-Ethyl-2,2,3,4-tetramethylpentane",CCC(C)(C(C)C)C(C)(C)C,19.771446237055464,3116.7561560258105,-81.15,459,459,11,"[1, 6]",2,True,CH,alkane
1984,4211,"3,5,5-Trimethyloctane",CCCC(C)(C)CC(C)CC,20.088443126807952,3168.057751897717,-76.15,446,446,11,"[1, 6]",2,True,CH,alkane
1985,4212,"4,4,5-Trimethyloctane",CCCC(C)C(C)(C)CCC,20.04731895704708,3186.938949660269,-79.15,453,453,11,"[1, 6]",2,True,CH,alkane
1986,4213,2-Methyl-4-propylheptane,CCCC(CCC)CC(C)C,20.288629874792854,3250.904763543644,-76.15,447,447,11,"[1, 6]",2,True,CH,alkane
1987,4214,3-Methyl-4-propylheptane,CCCC(CCC)C(C)CC,20.261781732608547,3267.1610143001817,-78.15,452,452,11,"[1, 6]",2,True,CH,alkane
1988,4215,2-Methyl-4-(1-methylethyl)heptane,CCCC(CC(C)C)C(C)C,20.243959723988773,3225.5993533716387,-75.15,445,445,11,"[1, 6]",2,True,CH,alkane
1989,4216,3-Methyl-4-(1-methylethyl)heptane,CCCC(C(C)C)C(C)CC,20.217019478400744,3241.717449022597,-77.15,450,450,11,"[1, 6]",2,True,CH,alkane
1990,4217,4-Methyl-4-(1-methylethyl)heptane,CCCC(C)(CCC)C(C)C,20.04731895704708,3186.938949660269,-79.15,453,453,11,"[1, 6]",2,True,CH,alkane
1991,4218,"3,4-Diethylheptane",CCCC(CC)C(CC)CC,20.129475193165103,3175.9325929157576,-84.0,453,453,11,"[1, 6]",2,True,CH,alkane
1992,4219,"3,5-Diethylheptane",CCC(CC)CC(CC)CC,20.12514633319028,3165.732140953793,-84.0,452,452,11,"[1, 6]",2,True,CH,alkane
1993,4220,"3-Ethyl-2,2-dimethylheptane",CCCCC(CC)C(C)(C)C,19.942758567974224,3081.756862612301,-83.0,449,449,11,"[1, 6]",2,True,CH,alkane
1994,4228,2-Methyl-3-(1-methylethyl)hexane,CCCC(C(C)C)C(C)C,20.460609955388584,3318.02511900442,-68.45,326,470,10,"[1, 6]",2,True,CH,alkane
1995,4229,"2,5,6-Trimethyloctane",CCC(C)C(C)CCC(C)C,20.197746841172386,3234.533383532456,-78.15,451,451,11,"[1, 6]",2,True,CH,alkane
1996,4230,4-(1-Methylethyl)octane,CCCCC(CCC)C(C)C,20.25775220869581,3256.914510636358,-78.15,451,451,11,"[1, 6]",2,True,CH,alkane
1997,4231,3-Ethyl-2-methyloctane,CCCCCC(CC)C(C)C,20.161296919150285,3213.5798591862103,-83.0,455,455,11,"[1, 6]",2,True,CH,alkane
1998,4232,4-Ethyl-2-methyloctane,CCCCC(CC)CC(C)C,20.13555401781061,3152.354121563498,-83.0,449,449,11,"[1, 6]",2,True,CH,alkane
1999,4233,5-Ethyl-2-methyloctane,CCCC(CC)CCC(C)C,20.14421173776027,3172.755025487426,-83.0,451,451,11,"[1, 6]",2,True,CH,alkane
2000,4234,6-Ethyl-2-methyloctane,CCC(CC)CCCC(C)C,20.13808686141291,3196.333496839685,-84.0,455,455,11,"[1, 6]",2,True,CH,alkane
2001,4235,4-Ethyl-3-methyloctane,CCCCC(CC)C(C)CC,20.13808686141291,3196.333496839685,-84.0,455,455,11,"[1, 6]",2,True,CH,alkane
2002,4236,5-Ethyl-3-methyloctane,CCCC(CC)CC(C)CC,20.13555401781061,3152.354121563498,-83.0,449,449,11,"[1, 6]",2,True,CH,alkane
2003,4237,3-Ethyl-6-methyloctane,CCC(C)CCC(CC)CC,20.13808686141291,3196.333496839685,-84.0,455,455,11,"[1, 6]",2,True,CH,alkane
2004,4238,3-Ethyl-4-methyloctane,CCCCC(C)C(CC)CC,20.142346643834944,3206.5339488016484,-84.0,456,456,11,"[1, 6]",2,True,CH,alkane
2005,4239,4-Ethyl-5-methyloctane,CCCC(C)C(CC)CCC,20.129475193165103,3175.9325929157576,-84.0,453,453,11,"[1, 6]",2,True,CH,alkane
2006,4240,3-Ethyl-5-methyloctane,CCCC(C)CC(CC)CC,20.15277735430621,3193.178955262283,-83.0,453,453,11,"[1, 6]",2,True,CH,alkane
2007,4241,"2,2,3-Trimethyloctane",CCCCCC(C)C(C)(C)C,20.0433354848362,3176.922704505745,-79.15,452,452,11,"[1, 6]",2,True,CH,alkane
2008,4242,"2,2,5-Trimethyloctane",CCCC(C)CCC(C)(C)C,20.103755317676367,3165.156494680545,-75.15,444,444,11,"[1, 6]",2,True,CH,alkane
2009,4243,"2,2,6-Trimethyloctane",CCC(C)CCCC(C)(C)C,20.09238054731697,3178.097022903172,-76.15,447,447,11,"[1, 6]",2,True,CH,alkane
2010,4244,"2,2,7-Trimethyloctane",CC(C)CCCCC(C)(C)C,20.088443126807952,3168.057751897717,-76.15,446,446,11,"[1, 6]",2,True,CH,alkane
2011,4245,"2,3,3-Trimethyloctane",CCCCCC(C)(C)C(C)C,20.032559386600987,3189.9323102811613,-80.15,455,455,11,"[1, 6]",2,True,CH,alkane
2012,4246,"2,3,4-Trimethyloctane",CCCCC(C)C(C)C(C)C,20.18261885711141,3237.5497700042783,-79.15,453,453,11,"[1, 6]",2,True,CH,alkane
2013,4247,"2,3,5-Trimethyloctane",CCCC(C)CC(C)C(C)C,20.19371731725964,3224.3559574214223,-78.15,450,450,11,"[1, 6]",2,True,CH,alkane
2014,4248,"2,3,6-Trimethyloctane",CCC(C)CCC(C)C(C)C,20.18261885711141,3237.5497700042783,-79.15,453,453,11,"[1, 6]",2,True,CH,alkane
2015,4249,"2,3,7-Trimethyloctane",CC(C)CCCC(C)C(C)C,20.17856630734774,3227.3723438932448,-79.15,452,452,11,"[1, 6]",2,True,CH,alkane
2016,4250,"2,4,4-Trimethyloctane",CCCCC(C)(C)CC(C)C,20.103755317676367,3165.156494680545,-75.15,444,444,11,"[1, 6]",2,True,CH,alkane
2017,4251,"2,4,5-Trimethyloctane",CCCC(C)C(C)CC(C)C,20.21301298033893,3231.540022911564,-77.15,449,449,11,"[1, 6]",2,True,CH,alkane
2018,4252,"2,4,6-Trimethyloctane",CCC(C)CC(C)CC(C)C,23.854873666822037,5462.59530999175,1.896,327,442,11,"[1, 6]",2,True,CH,alkane
2019,4253,"2,4,7-Trimethyloctane",CC(C)CCC(C)CC(C)C,20.23995322592696,3215.4219272606056,-75.15,444,444,11,"[1, 6]",2,True,CH,alkane
2020,4254,"2,5,5-Trimethyloctane",CCCC(C)(C)CCC(C)C,20.10766971233445,3175.1957656859995,-75.15,445,445,11,"[1, 6]",2,True,CH,alkane
2021,4255,"3,3,4-Trimethyloctane",CCCCC(C)C(C)(C)CC,20.032559386600987,3189.9323102811613,-80.15,455,455,11,"[1, 6]",2,True,CH,alkane
2022,4256,"3,3,5-Trimethyloctane",CCCC(C)CC(C)(C)CC,20.09238054731697,3178.097022903172,-76.15,447,447,11,"[1, 6]",2,True,CH,alkane
2023,4257,"3,3,6-Trimethyloctane",CCC(C)CCC(C)(C)CC,20.081166957914093,3191.0375511257985,-77.15,450,450,11,"[1, 6]",2,True,CH,alkane
2024,4258,"3,4,4-Trimethyloctane",CCCCC(C)(C)C(C)CC,20.05127940340703,3196.955194814793,-79.15,454,454,11,"[1, 6]",2,True,CH,alkane
2025,4259,"3,4,5-Trimethyloctane",CCCC(C)C(C)C(C)CC,20.18664838102415,3247.704170264382,-79.15,454,454,11,"[1, 6]",2,True,CH,alkane
2026,4260,"3,4,6-Trimethyloctane",CCC(C)CC(C)C(C)CC,20.22496339697157,3262.072301244665,-77.15,452,452,11,"[1, 6]",2,True,CH,alkane
2027,4261,"4-Ethyl-2,2-dimethylheptane",CCCC(CC)CC(C)(C)C,19.93156800442227,3018.827212020774,-82.0,441,441,11,"[1, 6]",2,True,CH,alkane
2028,4262,"5-Ethyl-2,2-dimethylheptane",CCC(CC)CCC(C)(C)C,19.925604309031414,3041.876088801644,-83.0,445,445,11,"[1, 6]",2,True,CH,alkane
2029,4263,"3-Ethyl-1,1-dimethylcyclopentane",CCC1CCC(C1)(C)C,20.060881183244817,2920.184466636909,-65.0,407,407,9,"[1, 6]",2,True,CH,alkane
2030,4264,"cis-1,1,2,3-Tetramethyl-cyclopentane",C[C@H]1CCC([C@H]1C)(C)C,19.914528874734117,2903.6519056692114,-65.0,411,411,9,"[1, 6]",2,True,CH,alkane
2031,4265,"trans-1,1,2,3-Tetramethyl-cyclopentane",C[C@H]1CCC([C@@H]1C)(C)C,19.90798953307001,2842.725504108589,-64.0,403,403,9,"[1, 6]",2,True,CH,alkane
2032,4266,"trans-1,2,2,3-Tetramethyl-cyclopentane",C[C@H]1CC[C@@H](C1(C)C)C,19.93875206991241,2920.460776848068,-64.0,411,411,9,"[1, 6]",2,True,CH,alkane
2033,4289,"3-Ethyl-2,6-dimethyloctane",CCC(C)CCC(CC)C(C)C,20.14294531595912,3291.6374938387085,-88.15,470,470,12,"[1, 6]",2,True,CH,alkane
2034,4290,"4-Ethyl-2,6-dimethyloctane",CCC(C)CC(CC)CC(C)C,20.181582693819564,3271.76618448617,-85.15,463,463,12,"[1, 6]",2,True,CH,alkane
2035,4291,"3-Ethyl-2,7-dimethyloctane",CCC(CCCC(C)C)C(C)C,20.161319945001217,3298.66037837234,-87.15,469,469,12,"[1, 6]",2,True,CH,alkane
2036,4292,"4-Ethyl-2,7-dimethyloctane",CCC(CCC(C)C)CC(C)C,20.181582693819564,3271.76618448617,-85.15,463,463,12,"[1, 6]",2,True,CH,alkane
2037,4293,"4-Ethyl-3,3-dimethyloctane",CCCCC(CC)C(C)(C)CC,20.01388542149681,3250.8356859908536,-88.15,471,471,12,"[1, 6]",2,True,CH,alkane
2038,4294,"4-Ethyl-3,4-dimethyloctane",CCCCC(C)(CC)C(C)CC,20.13735003418315,3315.331094445617,-89.15,474,474,12,"[1, 6]",2,True,CH,alkane
2039,4295,"3-Ethyl-3,5-dimethyloctane",CCCC(C)CC(C)(CC)CC,20.02781606130942,3247.6581185625223,-87.15,469,469,12,"[1, 6]",2,True,CH,alkane
2040,4296,"4-Ethyl-3,5-dimethyloctane",CCCC(C)C(CC)C(C)CC,20.14294531595912,3291.6374938387085,-88.15,470,470,12,"[1, 6]",2,True,CH,alkane
2041,4297,"3-Ethyl-4,6-dimethyloctane",CCC(C)CC(C)C(CC)CC,20.14294531595912,3291.6374938387085,-88.15,470,470,12,"[1, 6]",2,True,CH,alkane
2042,4298,"3-Ethyl-3,6-dimethyloctane",CCC(C)CCC(C)(CC)CC,19.995925257771454,3243.9509565628014,-89.15,472,472,12,"[1, 6]",2,True,CH,alkane
2043,4299,"3-Ethyl-4,4-dimethyloctane",CCCCC(C)(C)C(CC)CC,19.9917345529022,3233.865633855488,-89.15,471,471,12,"[1, 6]",2,True,CH,alkane
2044,4300,"3-Ethyl-5,5-dimethyloctane",CCCC(C)(C)CC(CC)CC,20.029427870874517,3214.247608863179,-86.15,464,464,12,"[1, 6]",2,True,CH,alkane
2045,4301,"3-Ethyl-4,5-dimethyloctane",CCCC(C)C(C)C(CC)CC,20.12889954689186,3294.8841388198302,-89.15,472,472,12,"[1, 6]",2,True,CH,alkane
2046,4302,"3,4-Diethyloctane",CCCCC(CC)C(CC)CC,20.18777664771972,3317.4264468802417,-89.15,472,472,12,"[1, 6]",2,True,CH,alkane
2047,4303,"3,5-Diethyloctane",CCCC(CC)CC(CC)CC,20.22461800920762,3331.541293500295,-87.15,470,470,12,"[1, 6]",2,True,CH,alkane
2048,4304,"3,6-Diethyloctane",CCC(CC)CCC(CC)CC,20.178036712776358,3330.9886730779767,-90.15,475,475,12,"[1, 6]",2,True,CH,alkane
2049,4305,"3-Ethyl-2,2-dimethyloctane",CCCCCC(CC)C(C)(C)C,20.02781606130942,3247.6581185625223,-87.15,469,469,12,"[1, 6]",2,True,CH,alkane
2050,4306,"4-Ethyl-2,2-dimethyloctane",CCCCC(CC)CC(C)(C)C,20.057956900176716,3207.9845774102346,-84.15,460,460,12,"[1, 6]",2,True,CH,alkane
2051,4307,"3-Ethyl-2,3-dimethyloctane",CCCCCC(C)(CC)C(C)C,19.986392555486457,3257.213846698447,-90.15,475,475,12,"[1, 6]",2,True,CH,alkane
2052,4308,"4-Ethyl-2,3-dimethyloctane",CCCCC(CC)C(C)C(C)C,20.14294531595912,3291.6374938387085,-88.15,470,470,12,"[1, 6]",2,True,CH,alkane
2053,4309,"3-Ethyl-2,4-dimethyloctane",CCCCC(C)C(CC)C(C)C,20.14294531595912,3291.6374938387085,-88.15,470,470,12,"[1, 6]",2,True,CH,alkane
2054,4310,"4-Ethyl-2,4-dimethyloctane",CCCCC(C)(CC)CC(C)C,20.16293175456631,3264.720274101608,-86.15,464,464,12,"[1, 6]",2,True,CH,alkane
2055,4311,"3-Ethyl-2,5-dimethyloctane",CCCC(C)CC(CC)C(C)C,20.175572946726845,3295.4597850930786,-86.15,467,467,12,"[1, 6]",2,True,CH,alkane
2056,4312,"4-Ethyl-2,5-dimethyloctane",CCCC(C)C(CC)CC(C)C,20.16716851113742,3274.9667777654317,-86.15,465,465,12,"[1, 6]",2,True,CH,alkane
2057,4313,"2,4,6-Trimethylnonane",CCCC(C)CC(C)CC(C)C,23.789388146777284,5628.086705795417,-0.262,339,459,12,"[1, 6]",2,True,CH,alkane
2058,4314,"4-(1,1-Dimethylethyl)octane",CCCCC(CCC)C(C)(C)C,20.074420383591622,3248.3488940904203,-84.15,464,464,12,"[1, 6]",2,True,CH,alkane
2059,4315,"1,3-Dimethylcyclopentene",CC1CCC(=C1)C,20.707078663742664,2882.836536428545,-51.15,283,410,7,"[1, 6]",2,True,CH,alkene
2060,4316,"4,4-Diethyl-2,2-dimethylhexane",CCC(CC)(CC)CC(C)(C)C,19.786551195265503,3163.751917773819,-90.15,473,473,12,"[1, 6]",2,True,CH,alkane
2061,4317,"3,4-Diethyl-2,3-dimethylhexane",CCC(CC)C(C)(CC)C(C)C,19.935827786844307,3254.5658738415045,-90.15,477,477,12,"[1, 6]",2,True,CH,alkane
2062,4318,"4,4-Diethyl-2,3-dimethylhexane",CCC(CC)(CC)C(C)C(C)C,19.935827786844307,3254.5658738415045,-90.15,477,477,12,"[1, 6]",2,True,CH,alkane
2063,4319,"3,3-Diethyl-2,4-dimethylhexane",CCC(C)C(CC)(CC)C(C)C,19.948077539539035,3284.5685576032165,-90.15,480,480,12,"[1, 6]",2,True,CH,alkane
2064,4320,"3,4-Diethyl-2,4-dimethylhexane",CCC(C(C)C)C(C)(CC)CC,19.91927220002568,3214.5929966271274,-90.15,473,473,12,"[1, 6]",2,True,CH,alkane
2065,4321,"3,3-Diethyl-2,5-dimethylhexane",CCC(CC)(CC(C)C)C(C)C,19.95077156409784,3218.2310810740582,-88.15,470,470,12,"[1, 6]",2,True,CH,alkane
2066,4322,"3,4-Diethyl-2,5-dimethylhexane",CCC(C(C)C)C(CC)C(C)C,20.11222883081858,3262.740050921633,-86.15,466,466,12,"[1, 6]",2,True,CH,alkane
2067,4323,"3,3-Diethyl-4,4-dimethylhexane",CCC(C)(C)C(CC)(CC)CC,19.805685677388283,3245.6088178297573,-91.15,483,483,12,"[1, 6]",2,True,CH,alkane
2068,4324,"3,4-Diethyl-3,4-dimethylhexane",CCC(C)(CC)C(C)(CC)CC,19.805685677388283,3245.6088178297573,-91.15,483,483,12,"[1, 6]",2,True,CH,alkane
2069,4325,"3,3-Diethyl-2,2,4-trimethylpentane",CCC(CC)(C(C)C)C(C)(C)C,19.730851661865977,3183.439020318918,-91.15,479,479,12,"[1, 6]",2,True,CH,alkane
2070,4326,"3-Ethyl-2,4-dimethyl-3-(1-methylethyl)-pentane",CCC(C(C)C)(C(C)C)C(C)C,19.863618718328016,3234.947848849195,-91.15,479,479,12,"[1, 6]",2,True,CH,alkane
2071,4327,"4-(1,1-Dimethylethyl)-2-methylheptane",CCCC(CC(C)C)C(C)(C)C,20.01301043916147,3182.5870638345104,-83.15,458,458,12,"[1, 6]",2,True,CH,alkane
2072,4328,"4-(1,1-Dimethylethyl)-3-methylheptane",CCCC(C(C)CC)C(C)(C)C,20.010938112577776,3215.7673150245546,-84.15,463,463,12,"[1, 6]",2,True,CH,alkane
2073,4329,"2,2-Dimethyl-4-propylheptane",CCCC(CCC)CC(C)(C)C,20.06827248139333,3194.767738976449,-83.15,457,457,12,"[1, 6]",2,True,CH,alkane
2074,4330,"2,3-Dimethyl-4-propylheptane",CCCC(CCC)C(C)C(C)C,24.109907991722054,4807.014795239949,-85.15,467,467,12,"[1, 6]",2,True,CH,alkane
2075,4331,"2,4-Dimethyl-4-propylheptane",CCCC(C)(CCC)CC(C)C,20.06622318066056,3228.1552228248624,-84.15,462,462,12,"[1, 6]",2,True,CH,alkane
2076,4332,"2,5-Dimethyl-4-propylheptane",CCCC(CC(C)C)C(C)CC,24.11891109943566,4772.683251503408,-84.15,463,463,12,"[1, 6]",2,True,CH,alkane
2077,4333,"2,6-Dimethyl-4-propylheptane",CCCC(CC(C)C)CC(C)C,24.1195558232617,4717.513312675272,-83.15,458,458,12,"[1, 6]",2,True,CH,alkane
2078,4334,"3,3-Dimethyl-4-propylheptane",CCCC(CCC)C(C)(C)CC,20.050082059158672,3264.674222399748,-86.15,469,469,12,"[1, 6]",2,True,CH,alkane
2079,4335,"3,4-Dimethyl-4-propylheptane",CCCC(C)(CCC)C(C)CC,20.03605931594234,3267.82876397715,-87.15,471,471,12,"[1, 6]",2,True,CH,alkane
2080,4336,"3,5-Dimethyl-4-propylheptane",CCCC(C(C)CC)C(C)CC,24.08906959663046,4811.619965425938,-86.15,469,469,12,"[1, 6]",2,True,CH,alkane
2081,4337,"2,2-Dimethyl-3-(1-methylethyl)heptane",CCCCC(C(C)C)C(C)(C)C,20.010938112577776,3215.7673150245546,-84.15,463,463,12,"[1, 6]",2,True,CH,alkane
2082,4338,"2,2-Dimethyl-4-(1-methylethyl)heptane",CCCC(CC(C)(C)C)C(C)C,20.046167664500583,3186.5014584926007,-81.15,455,455,12,"[1, 6]",2,True,CH,alkane
2083,4339,"2,3-Dimethyl-3-(1-methylethyl)heptane",CCCCC(C)(C(C)C)C(C)C,19.923439879044,3224.586215930722,-90.15,474,474,12,"[1, 6]",2,True,CH,alkane
2084,4340,"2,3-Dimethyl-4-(1-methylethyl)heptane",CCCC(C(C)C)C(C)C(C)C,24.071500872370912,4779.798239440761,-84.15,465,465,12,"[1, 6]",2,True,CH,alkane
2085,4341,"2,4-Dimethyl-3-(1-methylethyl)heptane",CCCC(C)C(C(C)C)C(C)C,24.071500872370912,4779.798239440761,-84.15,465,465,12,"[1, 6]",2,True,CH,alkane
2086,4342,"2,4-Dimethyl-4-(1-methylethyl)heptane",CCCC(C)(CC(C)C)C(C)C,20.019043212105117,3235.822831184533,-84.15,465,465,12,"[1, 6]",2,True,CH,alkane
2087,4343,"2,5-Dimethyl-3-(1-methylethyl)heptane",CCC(C)CC(C(C)C)C(C)C,24.059550455738275,4750.163969293926,-84.15,463,463,12,"[1, 6]",2,True,CH,alkane
2088,4344,"2,5-Dimethyl-4-(1-methylethyl)heptane",CCC(C)C(CC(C)C)C(C)C,24.086651882282816,4760.45652465961,-83.15,462,462,12,"[1, 6]",2,True,CH,alkane
2089,4345,"2,6-Dimethyl-3-(1-methylethyl)heptane",CC(C)CCC(C(C)C)C(C)C,24.064339832731704,4762.022282522846,-84.15,464,464,12,"[1, 6]",2,True,CH,alkane
2090,4346,"3,3-Dimethyl-4-(1-methylethyl)heptane",CCCC(C(C)C)C(C)(C)CC,20.049276154376127,3272.894451181737,-83.15,467,467,12,"[1, 6]",2,True,CH,alkane
2091,4347,"3,4-Dimethyl-4-(1-methylethyl)heptane",CCCC(C)(C(C)C)C(C)CC,19.923439879044,3224.586215930722,-90.15,474,474,12,"[1, 6]",2,True,CH,alkane
2092,4348,"3,5-Dimethyl-4-(1-methylethyl)heptane",CCC(C)C(C(C)C)C(C)CC,24.0505703738756,4784.357357924889,-85.15,467,467,12,"[1, 6]",2,True,CH,alkane
2093,4349,"3,3-Diethyl-2-methylheptane",CCCCC(CC)(CC)C(C)C,19.990537208653848,3267.2761435548314,-90.15,476,476,12,"[1, 6]",2,True,CH,alkane
2094,4350,"3,4-Diethyl-2-methylheptane",CCCC(CC)C(CC)C(C)C,20.179763651596097,3305.7062887569023,-86.15,468,468,12,"[1, 6]",2,True,CH,alkane
2095,4351,"3,5-Diethyl-2-methylheptane",CCC(CC)CC(CC)C(C)C,20.179763651596097,3305.7062887569023,-86.15,468,468,12,"[1, 6]",2,True,CH,alkane
2096,4352,"4,4-Diethyl-2-methylheptane",CCCC(CC)(CC)CC(C)C,20.04186183037668,3244.50357698512,-86.15,467,467,12,"[1, 6]",2,True,CH,alkane
2097,4353,"4,5-Diethyl-2-methylheptane",CCC(CC)C(CC)CC(C)C,20.1713822418576,3285.213281429255,-86.15,466,466,12,"[1, 6]",2,True,CH,alkane
2098,4354,"5,5-Diethyl-2-methylheptane",CCC(CC)(CC)CCC(C)C,20.03605931594234,3267.82876397715,-87.15,471,471,12,"[1, 6]",2,True,CH,alkane
2099,4355,"3,4-Diethyl-3-methylheptane",CCCC(CC)C(C)(CC)CC,20.004237589957164,3264.0755502755696,-89.15,474,474,12,"[1, 6]",2,True,CH,alkane
2100,4356,"3,5-Diethyl-3-methylheptane",CCC(CC)CC(C)(CC)CC,20.03193768862588,3257.743441269836,-87.15,470,470,12,"[1, 6]",2,True,CH,alkane
2101,4357,"4,4-Diethyl-3-methylheptane",CCCC(CC)(CC)C(C)CC,19.994681861821235,3277.3384404112157,-90.15,477,477,12,"[1, 6]",2,True,CH,alkane
2102,4358,"3,4-Diethyl-5-methylheptane",CCC(C)C(CC)C(CC)CC,20.03605931594234,3267.82876397715,-87.15,471,471,12,"[1, 6]",2,True,CH,alkane
2103,4359,"3,3-Diethyl-5-methylheptane",CCC(C)CC(CC)(CC)CC,19.995925257771454,3243.9509565628014,-89.15,472,472,12,"[1, 6]",2,True,CH,alkane
2104,4360,"3,3-Diethyl-4-methylheptane",CCCC(C)C(CC)(CC)CC,19.99882651498863,3287.423763118529,-90.15,478,478,12,"[1, 6]",2,True,CH,alkane
2105,4361,"3,4-Diethyl-4-methylheptane",CCCC(C)(CC)C(CC)CC,20.004237589957164,3264.0755502755696,-89.15,474,474,12,"[1, 6]",2,True,CH,alkane
2106,4362,"3,5-Diethyl-4-methylheptane",CCC(CC)C(C)C(CC)CC,20.11073215050813,3287.9073059880584,-90.15,473,473,12,"[1, 6]",2,True,CH,alkane
2107,4363,"3,3,6,6-Tetramethyloctane",CCC(C)(C)CCC(C)(C)CC,19.09315072036128,2472.5158728570063,-136.101,347,463,12,"[1, 6]",2,True,CH,alkane
2108,4364,"3-(1,1-Dimethylethyl)-2,2-dimethylhexane",CCCC(C(C)(C)C)C(C)(C)C,19.797741758817452,3168.034726046788,-86.15,469,469,12,"[1, 6]",2,True,CH,alkane
