,SMILES,VP1,VP2,VP3,VP4,VP5,Column1,Name,A,B,C,Tmin,Tmax,No.C,Atom,Count Unique Atom,Pass Screen,Atom2
587,CC1=CC(=CC(=C1C)C)O,7.162727901193129,8.568205929299868,9.723618922025679,10.690252822899451,11.51087944316937,1285,"3,4,5-Trimethylphenol",23.781329098951804,5834.56411625438,-44.647,397,521,9,"[1, 6, 8]",3,True,CHO
588,CC1=CC(=CC(=C1C)O)O,4.940733708913079,7.09642601675213,8.847620291613879,10.298402239741982,11.519967463261368,1286,"1,3-Dihydroxy-4,5-dimethyl benzene",16.812094797986724,2316.170345042711,-203.93,424,453,8,"[1, 6, 8]",3,True,CHO
589,CC1=CC(=C(C(=C1)C)O)C,9.18588079879029,10.128956005229474,10.928890294230104,11.615974026676863,12.212514271821638,1287,"2,4,6-Trimethylphenol",22.59430043181151,4951.414511591792,-45.798,367,493,9,"[1, 6, 8]",3,True,CHO
590,CC1=CC=CC=C1C(C)C,7.75830849170527,8.951140407860604,9.92871531983028,10.744478427330641,11.435534408662303,1289,1-Methyl-2-isopropylbenzene,22.04386746533129,4383.316112278116,-34.646,355,453,10,"[1, 6]",2,True,CH
591,C1C=CC2=CC=CC=C2C1=O,4.8818000277071185,7.08729903887383,8.85152579658171,10.294870050744787,11.497578561251526,1290,1(2H)-Naphthale,19.991320087585464,3371.1250338339555,-138.205,388,534,10,"[1, 6, 8]",3,True,CHO
592,C1=CC=C(C=C1)N(C2=CC=CC=C2)N,6.951044354017917,8.47359799004579,9.695930124044553,10.698869538206418,11.536619088255458,1293,"1,1-Diphenyl-hydrazine",23.519502148027453,6611.186924174691,-44.143,399,596,12,"[1, 6, 7]",3,True,CHN
593,CCCCOC(=O)C1=CC(=O)CC(O1)(C)C,8.688276625267907,9.52412131310998,10.262112045185763,10.918482495724522,11.506063679541095,1294,"3,4-Dihydro-2,2-dimethyl-4-oxo-2H-pyran-6-carboxylic acid butyl ester",24.864004609677604,7778.132444133887,0.0,289,500,12,"[1, 6, 8]",3,True,CHO
594,CCCCCC1=C(C=C(C=C1)O)O,12.934016350398625,13.349453116778061,13.746766802744975,14.127117999655827,14.491570271936968,1295,"1,3-Dihydroxy-4-pentylbenzene",19.97775786138773,3632.915143396821,-176.431,417,495,11,"[1, 6, 8]",3,True,CHO
595,CC1=CC(=CC=C1)C(C)C,9.140125178330141,9.320907055385145,9.496484079933765,9.667077839831054,9.832897520626739,1300,1-Methyl-3-isopropylbenzene,21.80734592457894,4152.286236972558,-44.133,352,450,10,"[1, 6]",2,True,CH
596,CCC1=CC=NC=C1,9.18913211912413,9.844058465192472,10.445188901719158,10.998890171308956,11.510562475142182,1301,4-Ethylpyridine,21.49559892883848,3829.700973199371,-55.85,333,442,7,"[1, 6, 7]",3,True,CHN
597,CCC1=CN=CC=C1,7.570299992435084,9.137616326244725,10.37363450952212,11.373357994706016,12.198635037804603,1302,3-Ethylpyridine,21.41242955527953,3781.5539189048654,-55.929,334,440,7,"[1, 6, 7]",3,True,CHN
598,CCCCCC1=CC=CC=C1,9.448946492148476,10.101875639352187,10.656739129925683,11.134086950931739,11.54910221348468,1307,Pentylbenzene,20.92451177407409,3745.200705456676,-80.15,361,510,11,"[1, 6]",2,True,CH
599,CCOCC1=CC=CC=C1,7.8473268043592235,9.013684899101406,9.991454750920502,10.822954365819689,11.53872168416515,1309,Benzyl ethyl ether,22.18158507974326,4428.158956964175,-42.884,299,458,9,"[1, 6, 8]",3,True,CHO
600,CC1=CC=C(C=C1)NN,7.5960567033694435,8.950127786445439,10.020881745020658,10.888816341460979,11.606572297930434,1310,4-Tolylhydrazine,24.55559636232198,6179.228868484287,-40.878,355,512,7,"[1, 6, 7]",3,True,CHN
601,CCCC(=O)OCC(C)C,7.991474429962404,8.897254482978303,9.688888516730106,10.38667450951682,11.00636710363514,1312,Isobutyl butyrate,22.47702977302533,4440.949817155757,-25.079,277,430,8,"[1, 6, 8]",3,True,CHO
602,CCC(=O)OCC(C)C,4.0276767781635545,4.881945810178689,5.629585825266474,6.289388064250145,6.875973311913333,1316,Isobutyl propionate,22.482348744590144,4044.651896800551,-40.891,270,410,7,"[1, 6, 8]",3,True,CHO
603,CCOC,4.041902389454243,5.126985755308434,5.989158696360005,6.690712213988279,7.272705842453958,1318,Ethyl methyl ether,18.436407400137515,1161.631153564566,-112.4,232,299,3,"[1, 6, 8]",3,True,CHO
604,CC(C)(C)ON=O,3.4486623086336365,4.688246873135535,5.747762237707409,6.663788331734272,7.463625471806967,1320,tert-Butyl nitrite,22.53079513494674,3707.161999720414,0.0,267,337,4,"[1, 6, 7, 8]",4,True,CHON
605,CC(C)CC(C)(C)C,4.922659248115437,7.0923992736323065,8.845238041275397,10.29080090330016,11.503375534841041,1321,"2,2,4-Trimethylpentane",20.57695958013757,2896.3066592225605,-52.383,272,398,8,"[1, 6]",2,True,CH
606,CCCC(=O)N,4.064595440854909,6.448600130802387,8.297908851546804,9.774269104029718,10.980165212264287,1327,Butyramide,22.08266602414824,4164.351782859847,-109.32,320,398,4,"[1, 6, 7, 8]",4,True,CHON
607,CC(C)ON=O,6.256721265773455,8.085481335976871,9.503683649874766,10.635630894541185,11.560046311646095,1329,Isopropyl nitrite,21.51765769402936,3131.5157264719023,0.0,253,268,3,"[1, 6, 7, 8]",4,True,CHON
608,CC(=CC(=O)O)C,4.83709542859507,7.025240048968094,8.804412403345374,10.279470908002414,11.522249524799136,1330,3-Methyl-2-butenoic acid,23.23722824147731,4631.880173066823,-72.65,369,471,5,"[1, 6, 8]",3,True,CHO
609,CCCCCC(C)O,7.5704220129730615,8.97461011273949,10.19365723317867,11.261914787873572,12.20573099656181,1343,2-Heptanol,19.468264857860937,2251.467703929578,-148.85,338,459,7,"[1, 6, 8]",3,True,CHO
610,CCCON=O,5.642192305225802,7.522483193649187,9.08019666029864,10.391785413464447,11.511311428941674,1345,Propyl nitrite,22.09330396727787,3407.825937631188,0.0,253,268,3,"[1, 6, 7, 8]",4,True,CHON
611,CC(C)CCOCCC(C)C,4.849879616643879,7.255316285569624,9.04973643332605,10.439714445698973,11.54813677790728,1347,Diisopentyl ether,22.556238700224323,4544.388847288328,-34.46,291,447,10,"[1, 6, 8]",3,True,CHO
612,C1C=CC=CC=C1,6.377684583870419,8.001702932030547,9.368221396858578,10.53398409305089,11.540203419831172,1351,"1,3,5-Cycloheptatriene",21.15295124115003,3275.0059217120124,-48.168,273,338,7,"[1, 6]",2,True,CH
613,CC(C)C(=O)OC,8.615947633499285,9.490414975823047,10.263598168381996,10.95213061497051,11.569192585722053,1361,Methyl isobutyrate,21.572344089987965,3298.6373525214103,-37.32,366,533,5,"[1, 6, 8]",3,True,CHO
614,C1=CC2=C(C=C1C(=O)O)C(=O)OC2=O,8.273631652443479,9.998959014523773,11.379943598906634,12.510318232947807,13.452626018149841,1363,Trimellitic acid anhydride,29.717393468690457,11342.720677481202,0.0,558,595,9,"[1, 6, 8]",3,True,CHO
615,COC(=O)C(=O)OC,7.238368754623931,8.61794078972281,9.769664999114891,10.74568209843167,11.583351166002393,1367,Dimethyl oxalate,22.19360457392869,3881.055528528417,-72.945,346,528,4,"[1, 6, 8]",3,True,CHO
616,CCC(=O)OC,7.588958443907014,9.018063044094905,10.235144894722444,11.284129321690886,12.197591930388516,1369,Methyl propanoate,20.694368394029336,2600.9310434932845,-68.91,267,375,4,"[1, 6, 8]",3,True,CHO
617,CC(C)C1CCC(=C)C=C1,4.9007128917775375,7.059167474948591,8.821510944779856,10.287618119201378,11.526390625374294,1371,"p-Mentha-1(7),2-diene",13.698631338643896,744.2968157997674,-216.645,303,363,10,"[1, 6]",2,True,CH
618,CC(C)CC(=O)OC,4.994483976995021,7.146324682196941,8.88834542848451,10.327442800094119,11.536310292325748,1376,Methyl 3-methylbutanoate,21.8879133769828,3614.284927409406,-41.247,253,390,6,"[1, 6, 8]",3,True,CHO
619,C1C(O1)CO,9.121950773051877,9.772183526880365,10.36433671751711,10.905859274849517,11.402978547313673,1377,"2,3-Epoxy-1-propanol",86.16434598940228,122723.96316532828,1227.306,290,355,3,"[1, 6, 8]",3,True,CHO
620,CC(=CCO)C,7.096657256544525,8.44349538407213,9.613788040531542,10.640112817128708,11.547496447634817,1385,3-Methyl-2-buten-1-ol,30.895534157371788,10280.614159391118,117.649,346,370,5,"[1, 6, 8]",3,True,CHO
621,CCCOC(=O)CC(C)C,7.567507873389232,9.143163618869327,10.382511317957139,11.38284062698432,12.207215350941448,1386,Propyl isovalerate,22.45573086091513,4292.73241471973,-36.751,281,429,8,"[1, 6, 8]",3,True,CHO
622,CCCOC,7.567507873389232,9.143163618869327,10.382511317957139,11.38284062698432,12.207215350941448,1387,Methyl propyl ether,17.573605739941716,1101.3034241281223,-130.18,254,335,4,"[1, 6, 8]",3,True,CHO
623,CCOCC=C,7.604710382945882,9.159761058805872,10.387404162403707,11.381192077816186,12.2021348907924,1388,3-Ethoxy-1-propene,20.9418962915262,2758.036424388268,-47.88,244,401,5,"[1, 6, 8]",3,True,CHO
624,CC1(CO1)C,7.597475066908778,9.158491418219443,10.39032082547315,11.387159591917529,12.210394647032269,1397,"1,2-Epoxy-2-methylpropane",20.103985576185664,2454.7583366198364,-42.771,204,329,4,"[1, 6, 8]",3,True,CHO
625,CC(C)(C)C=C,7.568268398273474,9.137619072358001,10.373745974979022,11.372594218466707,12.196500566990178,1398,"3,3-Dimethyl-1-butene",20.26829804842172,2326.808288172343,-48.241,232,337,6,"[1, 6]",2,True,CH
626,CC(C)(CO)O,7.606131960117919,9.165565403862304,10.39567414596775,11.390816132887874,12.212444724918397,1399,Isobutylene glycol,25.81658406264924,5616.166222768988,-58.15,451,451,4,"[1, 6, 8]",3,True,CHO
627,CCC(C)(C)C(C)C,7.579260666815141,9.145752558211502,10.380469494170656,11.378720813124286,12.20249993528776,1401,"2,3,3-Trimethylpentane",20.640856316468152,3052.790342142436,-52.989,287,408,8,"[1, 6]",2,True,CH
628,CC(C)C(C)(C)C=C,7.574604718490724,9.139349743379958,10.372818717242616,11.370144179048815,12.193215227350759,1402,"3,3,4-Trimethyl-1-pentene",20.82851700154717,2976.782008222702,-58.15,283,403,8,"[1, 6]",2,True,CH
629,CCC(C)(C)C(=C)C,7.587823646556645,9.150679310612869,10.382658924911585,11.378780160064029,12.200857386256486,1403,"2,3,3-Trimethyl-1-pentene",20.81732643799522,3003.952512320032,-58.15,285,407,8,"[1, 6]",2,True,CH
630,CCC(C)(C)CC,7.612248132906105,9.166309759469552,10.391146080287163,11.38135556282915,12.198462363007929,1404,"3,3-Dimethylpentane",20.606110307414877,2825.3179608055543,-48.029,265,378,7,"[1, 6]",2,True,CH
631,CCCC(C)(C)CC,7.587823646556645,9.150679310612869,10.382658924911585,11.378780160064029,12.200857386256486,1406,"3,3-Dimethylhexane",20.66346770208136,3009.3866131394984,-55.774,286,408,8,"[1, 6]",2,True,CH
632,CC(C)C=C,7.6087724030833215,9.161099152833081,10.38591781556449,11.376984070628804,12.19538504310766,1408,3-Methyl-1-butene,20.60687016049556,2331.0680705943823,-36.503,213,308,5,"[1, 6]",2,True,CH
633,CCC(=C)C,7.502107713007259,9.064847636517253,10.298474665097652,11.297050795950314,12.121911361813314,1409,2-Methyl-1-butene,20.657112567224694,2393.9746953349795,-42.12,223,318,5,"[1, 6]",2,True,CH
634,CC(C)C(=C)C,4.049621004146982,4.850725536059537,5.559209331968882,6.19025728077415,6.755906915835904,1413,"2,3-Dimethyl-1-butene",20.693930902861663,2612.697253318484,-43.783,243,352,6,"[1, 6]",2,True,CH
635,CCC(C)C(C)(C)C,7.596744309716122,8.852609058908202,9.913977176662762,10.822784116071112,11.609718058374952,1415,"2,2,3-Trimethylpentane",20.604130084234903,2979.406955228716,-54.795,284,408,8,"[1, 6]",2,True,CH
636,CC(C=C)C(C)(C)C,7.619983904398492,9.174509659487205,10.397417224183839,11.384592545501015,12.198204605944445,1416,"3,4,4-Trimethyl-1-pentene",20.83240837035433,2968.7229603972232,-58.15,282,402,8,"[1, 6]",2,True,CH
637,CCC(C)C(C)O,9.794895904636691,10.025383392892826,10.245731583128167,10.456595127748159,10.658573508942652,1418,3-Methyl-2-pentanol,21.579712362285548,3119.265973777174,-97.08,320,430,6,"[1, 6, 8]",3,True,CHO
638,CCC(C)C(=O)C,7.574827666040305,9.140073226402635,10.374506879712355,11.372980059348356,12.19724606310872,1419,3-Methyl-2-penta,21.64107625501384,3513.9751104182133,-43.15,293,415,6,"[1, 6, 8]",3,True,CHO
639,C/C=C(/C)\C(=O)O,7.586889007468251,9.150335096784792,10.382780135947241,11.379277691928982,12.201665487530654,1420,(Z)-2-Methyl-2-butenoic acid,22.61714207593401,4103.20663571539,-88.15,361,461,5,"[1, 6, 8]",3,True,CHO
640,CCC(C(C)C)O,7.446458463408236,9.029234988976166,10.273149607835709,11.276501802096725,12.102922773534216,1421,2-Methyl-3-pentanol,21.339138271769528,2963.979635105656,-97.55,313,422,6,"[1, 6, 8]",3,True,CHO
641,CCC(=O)C(C)C,7.602089038339361,8.86248607980784,9.923161980636603,10.828103115545497,11.609262574497963,1422,2-Methyl-3-penta,23.37722541513135,4581.453559530253,0.05,333,395,6,"[1, 6, 8]",3,True,CHO
642,CC(C)C(C)C(C)C,7.5648006547303694,9.155548454920366,10.397864613497052,11.394927978539569,12.212839060103262,1423,"2,3,4-Trimethylpentane",20.67030637980755,3026.3106135730045,-55.669,298,408,8,"[1, 6]",2,True,CH
643,CC(C)C(C)C(=C)C,7.604858612940232,9.158480559908654,10.384093467219708,11.37565542079318,12.194366647277143,1424,"2,3,4-Trimethyl-1-pentene",20.814839646094786,3000.268376171242,-58.15,285,408,8,"[1, 6]",2,True,CH
644,CC(C)C(=C(C)C)C,7.60728385595659,9.163710744230798,10.391597204741615,11.385037787197742,12.20532661729153,1425,"2,3,4-Trimethyl-2-pentene",20.783409359575412,3066.58282684947,-58.15,291,416,8,"[1, 6]",2,True,CH
645,CCOC(=O)C(C(=O)C)C(=O)OCC,7.565560256514878,9.14475936535024,10.38568796545974,11.38651972958209,12.210789702634571,1428,Acetylmalonic acid diethyl ester,26.287163378104434,7252.36246658472,0.0,363,393,9,"[1, 6, 8]",3,True,CHO
646,CC1=C(C2=CC=CC=C2C=C1)C,7.606340845794737,9.16063503654044,10.386985583160792,11.379278152590249,12.198682877971299,1429,"1,2-Dimethylnaphthalene",21.02478935487398,4156.87989423308,-101.78,411,543,12,"[1, 6]",2,True,CH
647,CC1=C(C(=CC=C1)C)O,7.345496624182536,8.667547013550822,9.77527785750324,10.716897112538511,11.52716297011073,1430,"2,6-Dimethylphenol",21.16849369052774,3746.835540872701,-85.603,362,504,8,"[1, 6, 8]",3,True,CHO
648,CC(=O)N(C)C1=CC=CC=C1,4.866708096715257,7.122116984417271,8.893573300818286,10.321750235081058,11.497616581656438,1433,N-Methylacetanilide,23.16815068868749,5775.857406723403,-30.247,376,527,9,"[1, 6, 7, 8]",4,True,CHON
649,CC1=CC2=C(C=C1)C=CC(=C2)C,7.876239800846168,8.978368475743723,9.933886550694455,10.770223896464765,11.508369471950122,1437,"2,7-Dimethylnaphthalene",21.73746246700657,4760.012125736662,-68.063,368,398,12,"[1, 6]",2,True,CH
650,CC(C)CC(=O)C1=CC=CC=C1,8.203729503703528,9.703433447362007,10.879199265986255,11.825753095639774,12.604168189032544,1438,Isovalerophe,23.14484852754639,5433.267283662284,-33.749,331,501,11,"[1, 6, 8]",3,True,CHO
651,CCC(CC)O,8.82680248242333,9.637090651439728,10.344816303917266,10.968293233496329,11.521719974240124,1442,3-Pentanol,21.96627034769739,3118.667301652996,-89.74,307,409,5,"[1, 6, 8]",3,True,CHO
652,CC1=C(C=C(C=C1)N=C=O)N=C=O,8.203729503703528,9.703433447362007,10.879199265986255,11.825753095639774,12.604168189032544,1443,"2,4-Toluene diisocyanate",22.191509221494066,4805.870410448732,-73.685,293,444,9,"[1, 6, 7, 8]",4,True,CHON
653,CC(=C)C(=O)OC(C)(C)C,7.582706109174122,9.156030371529404,10.390876875595142,11.385865169319043,12.204694319184307,1445,tert-Butyl methacrylate,21.10791267673107,3280.962709347588,-65.837,314,409,8,"[1, 6, 8]",3,True,CHO
654,CC(C)(C)C1=CC(=CC=C1)O,9.468716827589432,10.028174567317226,10.548668758811678,11.034132865037298,11.487988128965672,1446,3-tert-Butylphenol,21.758692301563972,4216.756316991298,-101.291,391,524,10,"[1, 6, 8]",3,True,CHO
655,CC1=CCC(=C(C)C)CC1,7.580183292942104,9.15662572072392,10.391026764548803,11.383811126102495,12.199594600331073,1449,"p-Mentha-1,4(8)-diene",22.747767728259568,4622.82640848117,-46.738,313,458,10,"[1, 6]",2,True,CH
656,C1=CC=C(C=C1)N=O,7.2101744491183,8.617031898605623,9.76781424884119,10.726605156845208,11.537751786002813,1450,Nitrosobenzene,22.9938910488497,2970.611080173478,-136.118,298,338,6,"[1, 6, 7, 8]",4,True,CHON
657,CCC1=CC=C(C=C1)N,4.878695233754485,7.350602939015705,9.131968821004902,10.476689459172746,11.527781429785975,1451,4-Ethylaniline,23.0796393177128,5228.217475960978,-37.726,325,490,8,"[1, 6, 7]",3,True,CHN
658,CCCC(C)CC,9.653158052761599,10.138431773602445,10.582851321664274,10.99136744077504,11.368162017812953,1452,3-Methylhexane,20.713387746897467,2859.856737200465,-53.715,272,378,7,"[1, 6]",2,True,CH
659,CCC(C)CCO,7.882832115957994,9.00733158227708,9.967819287808124,10.79773875323267,11.522019594815225,1453,3-Methyl-1-pentanol,21.93580714691708,3420.236871282426,-96.99,335,448,6,"[1, 6, 8]",3,True,CHO
660,CCCC(=O)CC,7.582340622678746,9.165492018408841,10.399659736646925,11.38878091728033,12.199246292796012,1454,3-Hexa,20.991701207087655,3131.2394162607434,-65.85,300,422,6,"[1, 6, 8]",3,True,CHO
661,CCC(C)CC(C)C,6.7374291908199595,8.305518313039013,9.602566862615713,10.693257792975324,11.623208839048107,1455,"2,4-Dimethylhexane",20.66337559867764,2960.779041826393,-58.55,285,398,8,"[1, 6]",2,True,CH
662,CCCC(C)CCC,7.162047420651939,8.562481808013795,9.717586955973166,10.686636525099754,11.511232668551518,1456,4-Methylheptane,20.7742450709053,3052.6291611859265,-60.783,292,408,8,"[1, 6]",2,True,CH
663,CCCC(CCC)O,7.610848813176437,9.158035294375706,10.38718624207482,11.387224129087594,12.216747417618251,1457,4-Heptanol,20.25471279637305,2625.6377815411106,-127.35,335,453,7,"[1, 6, 8]",3,True,CHO
664,CCCCC(CCC)O,4.89545708610115,7.203913060993072,8.976441389770322,10.380261585009205,11.519579465143218,1458,4-Octanol,18.10868046385167,1751.115963221972,-183.65,350,457,8,"[1, 6, 8]",3,True,CHO
665,CCCCC(=O)CCC,7.612501617991853,9.1554395705051,10.38303630064613,11.38300166297803,12.21327761375687,1459,4-Octa,21.8953737526841,4583.25878624316,5.053,288,433,8,"[1, 6, 8]",3,True,CHO
666,CCCCCCCC(=O)OCCCC,7.6080574876092,9.159536584690477,10.388946651639946,11.387144011672456,12.213747991766539,1460,Butyl caprylate,23.147012957533804,5357.010270552508,-51.869,387,462,12,"[1, 6, 8]",3,True,CHO
667,CCCCC(C)CC,7.581674762567273,8.8779835158433,9.946275698264312,10.841849042706325,11.603457832655858,1461,3-Methylheptane,20.75856446642201,3053.5501952231243,-61.337,302,408,8,"[1, 6]",2,True,CH
668,CCCCC(CC)O,4.843777597584836,7.879786109422387,10.064568299604774,11.712103995737209,12.998862478635449,1462,3-Heptanol,19.406693732474277,2183.080926667655,-152.95,338,456,7,"[1, 6, 8]",3,True,CHO
669,CC1=CN=C(C=C1)C,7.576156389657051,9.125867740867387,10.359257444263132,11.364206243790404,12.19880057455862,1464,"2,5-Dimethyl-pyridine",21.202203536289176,3549.2530166279757,-63.334,358,431,7,"[1, 6, 7]",3,True,CHN
670,CCCCCC(CC)O,4.884610759019109,6.002234718993545,6.970114676690239,7.816456093950615,8.562799282686443,1465,3-Octanol,16.915711127171456,1290.1384276045635,-208.45,347,455,8,"[1, 6, 8]",3,True,CHO
671,CCCCOC(=O)CC,4.863397102973007,7.1539587357342,8.936014851250343,10.361980019682719,11.528890611469615,1466,Butyl propionate,20.505257080341732,2892.8688996787205,-95.044,305,414,7,"[1, 6, 8]",3,True,CHO
672,C/C=C\C,4.861761638493128,7.318484928606237,9.174047451563341,10.625051201959298,11.79079674393473,1471,(Z)-2-Butene,20.74532460213729,2227.3366121550007,-35.277,205,298,4,"[1, 6]",2,True,CH
673,CC=C=C,5.6085971138827375,6.036192235387745,6.448884577859065,6.847439896741115,7.232572368096054,1472,"1,2-Butadiene",21.44858014123954,2605.4901619774128,-21.2,209,290,4,"[1, 6]",2,True,CH
674,CCCC(C)(C)C,6.175694630540592,7.467393452505263,8.54063026285801,9.446505747983826,10.221335998489291,1474,"2,2-Dimethylpentane",20.594136864931308,2744.5893274451832,-49.652,261,368,7,"[1, 6]",2,True,CH
675,CCCC(C)(C)O,4.8462899285898065,5.993921028398038,6.976996030950778,7.82854019162367,8.573295637976992,1475,2-Methyl-2-pentanol,19.05764485822731,1867.5116396728208,-146.55,309,419,6,"[1, 6, 8]",3,True,CHO
676,CC1(CCCCC1)C,3.2966155653450793,3.967534417696811,4.501291121495326,4.936046846846846,5.2970079534432575,1476,"1,1-Dimethylcyclohexane",20.5351446348488,3038.974831584472,-55.42,290,420,8,"[1, 6]",2,True,CH
677,CCCCC(C)(C)C,8.285030678583535,9.833442445161129,11.037874299267292,12.001490093810489,12.78994950802674,1477,"2,2-Dimethylhexane",20.625359918792302,2927.0001185121714,-58.32,283,398,8,"[1, 6]",2,True,CH
678,CC1C=CC(=O)O1,9.56205655350242,10.139111499915147,10.661476584830718,11.136574826676831,11.570544029203935,1479,5-Methyl-2(5H)-fura,23.96033206408116,5989.610986076227,0.0,370,482,5,"[1, 6, 8]",3,True,CHO
679,CC1=CC(=CN=C1)C,10.838564791090354,11.036299698428367,11.227493757488,11.412466233653056,11.591515946744144,1482,"3,5-Dimethyl-pyridine",21.22962732474673,3684.1108203544495,-65.385,371,446,7,"[1, 6, 7]",3,True,CHN
680,CC1CCC=CC1,3.523675882393256,4.708673892723073,5.7492463710545785,6.670280235340272,7.491255087879436,1483,4-Methylcyclohexene,20.70878257671148,2954.44693282066,-54.15,292,429,7,"[1, 6]",2,True,CH
681,CCCCC(C)C,8.851085330260668,9.392417880796085,9.889034013945778,10.346254620511345,10.768588607357977,1487,2-Methylhexane,20.7172560898537,2844.889934096004,-53.653,270,378,7,"[1, 6]",2,True,CH
